video_id,view_count,like_count,comment_count,created_date,created_at
yu1YHIG2y00,21433,727,16,2024-02-06,2024-02-06 13:06:07.620344+00
plO-BU1YazQ,29126,950,13,2024-02-06,2024-02-06 13:06:07.620344+00
8915cjl8CIE,9366,326,2,2024-02-06,2024-02-06 13:06:07.620344+00
YjitFCdxtPE,15320,441,5,2024-02-06,2024-02-06 13:06:07.620344+00
8-HQY_lxtko,108184,2189,23,2024-02-06,2024-02-06 13:06:07.620344+00
ZZh76Sm8U5I,81381,1696,29,2024-02-06,2024-02-06 13:06:07.620344+00
nwm-P0nNRHI,80240,2230,23,2024-02-06,2024-02-06 13:06:07.620344+00
1DPPm94bZOE,895,12,0,2024-02-06,2024-02-06 13:06:07.620344+00
zqWBvGoJBm8,193412,6129,1170,2024-02-06,2024-02-06 13:06:07.620344+00
k7mIB93I8yk,50691,895,41,2024-02-06,2024-02-06 13:06:07.620344+00
VcIfzWij1iw,438692,7161,953,2024-02-06,2024-02-06 13:06:07.620344+00
kcpAD1sI3vA,148328,1829,88,2024-02-06,2024-02-06 13:06:07.620344+00
sHK69wQKYiM,295539,5600,449,2024-02-06,2024-02-06 13:06:07.620344+00
QPRHDSDgVw4,594337,8977,1491,2024-02-06,2024-02-06 13:06:07.620344+00
d7ryeg4TLGU,301941,3823,57,2024-02-06,2024-02-06 13:06:07.620344+00
IFttYX22F4E,10361,158,8,2024-02-06,2024-02-06 13:06:07.620344+00
JgDAlqLe2ws,384696,5464,933,2024-02-06,2024-02-06 13:06:07.620344+00
JatdO48xiwM,777912,8317,129,2024-02-06,2024-02-06 13:06:07.620344+00
vkCuv0bYllE,505935,11208,2496,2024-02-06,2024-02-06 13:06:07.620344+00
cTGmsKwe0j0,545439,7848,2067,2024-02-06,2024-02-06 13:06:07.620344+00
_bUsaqougxA,210452,2307,294,2024-02-06,2024-02-06 13:06:07.620344+00
rLEBdHiotiM,199992,863,121,2024-02-06,2024-02-06 13:06:07.620344+00
K1aX3Optu6c,2662,46,0,2024-02-06,2024-02-06 13:06:07.620344+00
sebIvdxFROo,67,2,0,2024-02-06,2024-02-06 13:06:07.620344+00
i8jygK87sPU,1034,35,13,2024-02-06,2024-02-06 13:06:07.620344+00
8PcDrsMHe5A,1125577,24028,736,2024-02-06,2024-02-06 13:06:07.620344+00
9DiaGz0udO4,123646,4418,168,2024-02-06,2024-02-06 13:06:07.620344+00
rRs3BITOslk,740,12,0,2024-02-06,2024-02-06 13:06:07.620344+00
VxskrhkcaZQ,1566,34,1,2024-02-06,2024-02-06 13:06:07.620344+00
DkYlBDILeVk,1148,9,0,2024-02-06,2024-02-06 13:06:07.620344+00
v6RFedVuQD8,5372,61,24,2024-02-06,2024-02-06 13:06:07.620344+00
CGq3Mg7tr7Y,8967,117,70,2024-02-06,2024-02-06 13:06:07.620344+00
VLAOtliZdPI,5413,72,6,2024-02-06,2024-02-06 13:06:07.620344+00
OxOyyky-Zfw,15274,152,19,2024-02-06,2024-02-06 13:06:07.620344+00
HwkfqggH6y8,7412,117,61,2024-02-06,2024-02-06 13:06:07.620344+00
8fEiOBwQhuo,2857,56,1,2024-02-06,2024-02-06 13:06:07.620344+00
-Z7O8OxQN3w,12572,277,34,2024-02-06,2024-02-06 13:06:07.620344+00
YT0EKLLmjwo,1030,22,0,2024-02-06,2024-02-06 13:06:07.620344+00
O77pNC6Xy2M,6901,121,0,2024-02-06,2024-02-06 13:06:07.620344+00
4UF1BOjdFdc,1448006,26391,2207,2024-02-06,2024-02-06 13:06:07.620344+00
3_pPtMFmTUA,3023,50,2,2024-02-06,2024-02-06 13:06:07.620344+00
4Z3454mN_ds,1498,27,1,2024-02-06,2024-02-06 13:06:07.620344+00
zf8ICJzgny4,12536,152,6,2024-02-06,2024-02-06 13:06:07.620344+00
GBfwAT28om0,1740,43,0,2024-02-06,2024-02-06 13:06:07.620344+00
6tSZjbZH8Lc,30770,610,70,2024-02-06,2024-02-06 13:06:07.620344+00
IhIYOmKLPBQ,502768,18625,744,2024-02-06,2024-02-06 13:06:07.620344+00
VNB88bsDAY0,1440486,26252,1186,2024-02-06,2024-02-06 13:06:07.620344+00
E7tjGGnn9nU,695418,28857,979,2024-02-06,2024-02-06 13:06:07.620344+00
NfQjnwmzG80,648512,14510,528,2024-02-06,2024-02-06 13:06:07.620344+00
1PZJYlxg0Kw,352576,12362,589,2024-02-06,2024-02-06 13:06:07.620344+00
txEuPoGi9SM,740355,17648,457,2024-02-06,2024-02-06 13:06:07.620344+00
r2OINEffku0,648774,15175,800,2024-02-06,2024-02-06 13:06:07.620344+00
UmhYSi1rHPA,1079761,20501,991,2024-02-06,2024-02-06 13:06:07.620344+00
6s1m1kB26n4,674592,15684,651,2024-02-06,2024-02-06 13:06:07.620344+00
Q77EpS0BbsM,2058535,42808,2155,2024-02-06,2024-02-06 13:06:07.620344+00
fFmkeenzkEU,192204,1976,250,2024-02-06,2024-02-06 13:06:07.620344+00
g8a9jiSj4yk,167525,2134,130,2024-02-06,2024-02-06 13:06:07.620344+00
Dy7bDfvV-YY,1451148,26997,1705,2024-02-06,2024-02-06 13:06:07.620344+00
nbTnu0u3AQA,1438158,27009,711,2024-02-06,2024-02-06 13:06:07.620344+00
OUnx9ZvNRLE,875267,19378,1074,2024-02-06,2024-02-06 13:06:07.620344+00
8LVE5THBaus,1817818,35870,1074,2024-02-06,2024-02-06 13:06:07.620344+00
kYEd94myy7Q,1660687,37011,2220,2024-02-06,2024-02-06 13:06:07.620344+00
MOiKp-KKA2Q,1759503,39468,1268,2024-02-06,2024-02-06 13:06:07.620344+00
bQHepwEkJrw,1074039,59624,2510,2024-02-06,2024-02-06 13:06:07.620344+00
9ksamlXNK5c,3,24,2,2024-02-06,2024-02-06 13:06:07.620344+00
MhmUeHjSHEE,89928,1321,106,2024-02-06,2024-02-06 13:06:07.620344+00
BFnkjcZ1U7U,52413,1024,54,2024-02-06,2024-02-06 13:06:07.620344+00
XYg3SlYhKHs,172974,2472,75,2024-02-06,2024-02-06 13:06:07.620344+00
ojXyoDCKvuA,102426,1602,62,2024-02-06,2024-02-06 13:06:07.620344+00
2HtcitjgVMU,102435,,84,2024-02-06,2024-02-06 13:06:07.620344+00
2WpmB_CbYjg,115065,1728,65,2024-02-06,2024-02-06 13:06:07.620344+00
qBGy3PN41t4,58765,2059,92,2024-02-06,2024-02-06 13:06:07.620344+00
qZtF-skpEvs,458,7,0,2024-02-06,2024-02-06 13:06:07.620344+00
WrT-mKmeWM8,225294,7023,234,2024-02-06,2024-02-06 13:06:07.620344+00
3D8ANiAWs6c,92006,2187,100,2024-02-06,2024-02-06 13:06:07.620344+00
52qSf8dAKTM,72969,1417,43,2024-02-06,2024-02-06 13:06:07.620344+00
4S22OwTsFDU,243106,3528,534,2024-02-06,2024-02-06 13:06:07.620344+00
XoJ_TxLsqOM,119537,2748,112,2024-02-06,2024-02-06 13:06:07.620344+00
1GGRnH-0Lk4,481205,3598,117,2024-02-06,2024-02-06 13:06:07.620344+00
mZhS4Ak747k,399197,6258,317,2024-02-06,2024-02-06 13:06:07.620344+00
Lfajpb5xtEw,40943,1099,38,2024-02-06,2024-02-06 13:06:07.620344+00
9Zv5JX3Eri8,53577,1153,83,2024-02-06,2024-02-06 13:06:07.620344+00
8XLpH28Gq0Q,22439,1093,50,2024-02-06,2024-02-06 13:06:07.620344+00
gaeE89QhR8A,48693,2355,46,2024-02-06,2024-02-06 13:06:07.620344+00
TmYuHe5ta44,105248,3816,49,2024-02-06,2024-02-06 13:06:07.620344+00
JdiaO_ADcvs,72614,4414,73,2024-02-06,2024-02-06 13:06:07.620344+00
6sIYfHYb0TY,200440,9615,170,2024-02-06,2024-02-06 13:06:07.620344+00
NU_L3gvnRcQ,56001,2335,108,2024-02-06,2024-02-06 13:06:07.620344+00
8ynlLcxS-VE,130092,6580,81,2024-02-06,2024-02-06 13:06:07.620344+00
4vWoHj0oybM,172781,7773,113,2024-02-06,2024-02-06 13:06:07.620344+00
d8lPoxFkLVI,133421,7033,135,2024-02-06,2024-02-06 13:06:07.620344+00
uHSulJnWeww,77765,3453,83,2024-02-06,2024-02-06 13:06:07.620344+00
d3cpRoh-B_Y,59111,2649,83,2024-02-06,2024-02-06 13:06:07.620344+00
tYJe7GqRs4A,49745,1230,40,2024-02-06,2024-02-06 13:06:07.620344+00
BagaVQzUYHQ,38326,1736,36,2024-02-06,2024-02-06 13:06:07.620344+00
DOKH3BuAYSc,79641,4383,114,2024-02-06,2024-02-06 13:06:07.620344+00
Mbswc_rz7w0,75880,3192,96,2024-02-06,2024-02-06 13:06:07.620344+00
bAbhMKlPdIk,156959,8393,147,2024-02-06,2024-02-06 13:06:07.620344+00
CSxZ-JajI9Q,94527,3258,93,2024-02-06,2024-02-06 13:06:07.620344+00
ty7tTg8rw9I,94165,3426,141,2024-02-06,2024-02-06 13:06:07.620344+00
LsyRJYfjoVI,63,0,0,2024-02-06,2024-02-06 13:06:07.620344+00
dt8LWQGbIXs,497,3,0,2024-02-06,2024-02-06 13:06:07.620344+00
3ALqf7VWrus,222,1,0,2024-02-06,2024-02-06 13:06:07.620344+00
BLYkTdVkePg,1551,10,0,2024-02-06,2024-02-06 13:06:07.620344+00
BDvboaV6odw,2249,21,0,2024-02-06,2024-02-06 13:06:07.620344+00
przdjnI3GyM,1286,6,0,2024-02-06,2024-02-06 13:06:07.620344+00
duu3hU5f9aw,1335,13,0,2024-02-06,2024-02-06 13:06:07.620344+00
fB8sv1MirdY,1656,15,0,2024-02-06,2024-02-06 13:06:07.620344+00
Q5drrNiS8ak,683,6,0,2024-02-06,2024-02-06 13:06:07.620344+00
LG69ucVc53o,515,1,0,2024-02-06,2024-02-06 13:06:07.620344+00
9b0knPDahmg,3080,19,0,2024-02-06,2024-02-06 13:06:07.620344+00
ldEPwf5EG8s,1259,10,0,2024-02-06,2024-02-06 13:06:07.620344+00
Z8SoGI2zDtw,1330,11,0,2024-02-06,2024-02-06 13:06:07.620344+00
szLcnFOIAE8,2018,26,0,2024-02-06,2024-02-06 13:06:07.620344+00
xgWP4MF__QA,1402,4,0,2024-02-06,2024-02-06 13:06:07.620344+00
QTze--dcwvw,1574,8,0,2024-02-06,2024-02-06 13:06:07.620344+00
Xp_zG9T1guM,961,9,0,2024-02-06,2024-02-06 13:06:07.620344+00
k1nO_GSJ4tk,981,33,0,2024-02-06,2024-02-06 13:06:07.620344+00
NhH5OH68nIk,1260,36,0,2024-02-06,2024-02-06 13:06:07.620344+00
sMLJ0tBZO0Q,4012,82,0,2024-02-06,2024-02-06 13:06:07.620344+00
L_GQe5ZzPxQ,6122,85,0,2024-02-06,2024-02-06 13:06:07.620344+00
qd2rOyGXPPk,16821,337,0,2024-02-06,2024-02-06 13:06:07.620344+00
gWLSn3pEU3Q,28324,495,0,2024-02-06,2024-02-06 13:06:07.620344+00
FGPiBnKja7Y,12217,295,0,2024-02-06,2024-02-06 13:06:07.620344+00
Gze2hiHuE5c,50597,1150,0,2024-02-06,2024-02-06 13:06:07.620344+00
o932Obsx4ko,12254,258,0,2024-02-06,2024-02-06 13:06:07.620344+00
gx5yWBtqrX4,14034,325,0,2024-02-06,2024-02-06 13:06:07.620344+00
7cANXDcnKk4,39461,654,0,2024-02-06,2024-02-06 13:06:07.620344+00
7niRrTjbd8U,770,31,1,2024-02-06,2024-02-06 13:06:07.620344+00
q9Q2z1Z14aU,21743,521,0,2024-02-06,2024-02-06 13:06:07.620344+00
T3NFRJb5nkQ,73495,1167,0,2024-02-06,2024-02-06 13:06:07.620344+00
cKDhksOY9bw,89520,1802,0,2024-02-06,2024-02-06 13:06:07.620344+00
XODKou6no0M,201415,4379,0,2024-02-06,2024-02-06 13:06:07.620344+00
4vh8k5ORBhQ,14566,260,0,2024-02-06,2024-02-06 13:06:07.620344+00
nEUO-AGwMrI,20617,175,29,2024-02-06,2024-02-06 13:06:07.620344+00
eO82fz0HmLc,668,14,3,2024-02-06,2024-02-06 13:06:07.620344+00
BrNG_lxWxjk,847,20,5,2024-02-06,2024-02-06 13:06:07.620344+00
rTOmTDYRjbs,1355,37,2,2024-02-06,2024-02-06 13:06:07.620344+00
M72jwHJFCPM,1097,19,3,2024-02-06,2024-02-06 13:06:07.620344+00
XfAALHXN5xY,2063,95,13,2024-02-06,2024-02-06 13:06:07.620344+00
wKxW7NJ5IFM,3576,109,11,2024-02-06,2024-02-06 13:06:07.620344+00
Vh5zvkuf24c,2227,23,1,2024-02-06,2024-02-06 13:06:07.620344+00
Hz-v6YxB38Q,1028,33,2,2024-02-06,2024-02-06 13:06:07.620344+00
48buPm5FgNk,795,26,2,2024-02-06,2024-02-06 13:06:07.620344+00
BTBgi9OZGb4,1788,29,3,2024-02-06,2024-02-06 13:06:07.620344+00
65UWuwXgtXc,812,21,0,2024-02-06,2024-02-06 13:06:07.620344+00
UdQi3uzJPDw,22902,689,6,2024-02-06,2024-02-06 13:06:07.620344+00
__817ZhghfQ,6144,81,4,2024-02-06,2024-02-06 13:06:07.620344+00
60pBoicSGaI,3345,130,4,2024-02-06,2024-02-06 13:06:07.620344+00
rPdEhK53YTY,2617,115,1,2024-02-06,2024-02-06 13:06:07.620344+00
vJC_d-gZcUY,1202,30,1,2024-02-06,2024-02-06 13:06:07.620344+00
Tj2Tliyesd0,2424,47,1,2024-02-06,2024-02-06 13:06:07.620344+00
X3yp-sIdrQE,414,20,0,2024-02-06,2024-02-06 13:06:07.620344+00
Y5kVp_ItQ1Q,359,14,0,2024-02-06,2024-02-06 13:06:07.620344+00
3GA2oUEcKVo,1343,38,0,2024-02-06,2024-02-06 13:06:07.620344+00
EGzd9YT_miE,1277,29,1,2024-02-06,2024-02-06 13:06:07.620344+00
UPgo1eSis74,898,23,1,2024-02-06,2024-02-06 13:06:07.620344+00
AA1ncYl1xpE,366608,10072,5,2024-02-06,2024-02-06 13:06:07.620344+00
ValuRZkaQAA,483,13,0,2024-02-06,2024-02-06 13:06:07.620344+00
mpy69GQoiA8,365,15,0,2024-02-06,2024-02-06 13:06:07.620344+00
HI8aLIPgiz4,961,25,0,2024-02-06,2024-02-06 13:06:07.620344+00
GeYmU5m89L0,514,16,0,2024-02-06,2024-02-06 13:06:07.620344+00
GAeBkOFU5C4,22663,717,16,2024-02-06,2024-02-06 13:06:07.620344+00
Llzexdiq6SM,1036,33,0,2024-02-06,2024-02-06 13:06:07.620344+00
6TB9d2Y7fVA,583,16,0,2024-02-06,2024-02-06 13:06:07.620344+00
jRx1uYg4rho,575,22,0,2024-02-06,2024-02-06 13:06:07.620344+00
tqW3V50n-Wc,1220,57,1,2024-02-06,2024-02-06 13:06:07.620344+00
Y9_sr0PK1CM,477,24,0,2024-02-06,2024-02-06 13:06:07.620344+00
h8XqNEs6rkA,514,17,0,2024-02-06,2024-02-06 13:06:07.620344+00
rccVbOcM6yI,366,11,0,2024-02-06,2024-02-06 13:06:07.620344+00
BeD4gHFMZ20,421,15,0,2024-02-06,2024-02-06 13:06:07.620344+00
QqibWlLswks,108525,5367,562,2024-02-06,2024-02-06 13:06:07.620344+00
u_vnKUUpEnE,138250,4615,118,2024-02-06,2024-02-06 13:06:07.620344+00
PE2eLttKYMs,180703,5905,164,2024-02-06,2024-02-06 13:06:07.620344+00
LgArhCgPuig,263831,5492,228,2024-02-06,2024-02-06 13:06:07.620344+00
Owqc3CIjD0A,428847,16002,871,2024-02-06,2024-02-06 13:06:07.620344+00
UoiL4-yS_Os,208385,7661,300,2024-02-06,2024-02-06 13:06:07.620344+00
kKy_9z8ysQ8,125392,4766,195,2024-02-06,2024-02-06 13:06:07.620344+00
o2GJSEyNtbk,162329,5391,298,2024-02-06,2024-02-06 13:06:07.620344+00
duPTz8Cr_Rw,299132,8638,196,2024-02-06,2024-02-06 13:06:07.620344+00
hpCqB2B0Ht4,156731,5710,163,2024-02-06,2024-02-06 13:06:07.620344+00
X4h-dXIB5XU,149380,4849,145,2024-02-06,2024-02-06 13:06:07.620344+00
zIZ55OdDF4Q,320822,10320,558,2024-02-06,2024-02-06 13:06:07.620344+00
6e_YrExMSgw,378420,11812,803,2024-02-06,2024-02-06 13:06:07.620344+00
Jdi4qzYAr3Y,193709,8110,354,2024-02-06,2024-02-06 13:06:07.620344+00
wLDY02dm_NQ,147326,5443,364,2024-02-06,2024-02-06 13:06:07.620344+00
fIjlQI8hlD4,185810,5523,173,2024-02-06,2024-02-06 13:06:07.620344+00
PL8zgaXOh30,38992,2175,42,2024-02-06,2024-02-06 13:06:07.620344+00
fK1Xx9OTB5s,17713,1084,12,2024-02-06,2024-02-06 13:06:07.620344+00
p6pMYQxWJGg,24597,2982,70,2024-02-06,2024-02-06 13:06:07.620344+00
w7j9vPV-BV4,77424,5091,88,2024-02-06,2024-02-06 13:06:07.620344+00
2h-I9GXWC-I,155836,6567,80,2024-02-06,2024-02-06 13:06:07.620344+00
_1iQ3UDhqzQ,29519,3096,41,2024-02-06,2024-02-06 13:06:07.620344+00
CVdSkF86yu8,55088,3028,77,2024-02-06,2024-02-06 13:06:07.620344+00
LVTFBP-IvOo,34073,2645,45,2024-02-06,2024-02-06 13:06:07.620344+00
nCQY6XDn5vw,84325,3364,62,2024-02-06,2024-02-06 13:06:07.620344+00
fTecoL_IL2g,13229,983,19,2024-02-06,2024-02-06 13:06:07.620344+00
upAGNQa7vVY,47553,3108,55,2024-02-06,2024-02-06 13:06:07.620344+00
cqKGLa41SIg,209113,14105,127,2024-02-06,2024-02-06 13:06:07.620344+00
9-jJb0UhYn4,570165,22592,106,2024-02-06,2024-02-06 13:06:07.620344+00
OvIMZFxoh50,47850,4131,77,2024-02-06,2024-02-06 13:06:07.620344+00
uC-QQnSdOHI,66509,5050,46,2024-02-06,2024-02-06 13:06:07.620344+00
ZrQ6qIxOCOk,288906,10136,122,2024-02-06,2024-02-06 13:06:07.620344+00
pTf8S9nOYEY,119455,10226,155,2024-02-06,2024-02-06 13:06:07.620344+00
wqlgtaUTve0,297129,15918,149,2024-02-06,2024-02-06 13:06:07.620344+00
PilcaQqK_pM,402942,13889,114,2024-02-06,2024-02-06 13:06:07.620344+00
BI9r-MrtaJA,883,22,0,2024-02-06,2024-02-06 13:06:07.620344+00
osRAH3lCc-U,677069,,791,2024-02-06,2024-02-06 13:06:07.620344+00
Pf8xiA-cH_c,11235,99,6,2024-02-06,2024-02-06 13:06:07.620344+00
hz_fujdGI2k,7087,86,7,2024-02-06,2024-02-06 13:06:07.620344+00
NpwuWX0rdtM,6712,46,2,2024-02-06,2024-02-06 13:06:07.620344+00
yxL7Hg7GmeU,16440,151,28,2024-02-06,2024-02-06 13:06:07.620344+00
QdBc_6Qbf1Q,5926,46,1,2024-02-06,2024-02-06 13:06:07.620344+00
vcnZy4fPil8,9904,60,4,2024-02-06,2024-02-06 13:06:07.620344+00
4c0vcWKcMVc,10451,75,0,2024-02-06,2024-02-06 13:06:07.620344+00
aROqpKJuAis,13015,87,2,2024-02-06,2024-02-06 13:06:07.620344+00
cZJt3HXm2AI,8732,60,3,2024-02-06,2024-02-06 13:06:07.620344+00
7cb07DRtS7k,11183,67,1,2024-02-06,2024-02-06 13:06:07.620344+00
2vNyL0jU-xs,36474,124,15,2024-02-06,2024-02-06 13:06:07.620344+00
MTtSiongFTI,9241,62,4,2024-02-06,2024-02-06 13:06:07.620344+00
aBz9hO3nex8,30260,129,19,2024-02-06,2024-02-06 13:06:07.620344+00
Kp1fy1_USLo,12982,82,11,2024-02-06,2024-02-06 13:06:07.620344+00
AMVdR6L8o9c,16805,87,4,2024-02-06,2024-02-06 13:06:07.620344+00
6qn186pBnG0,14712,64,3,2024-02-06,2024-02-06 13:06:07.620344+00
KbC3gxZMtTo,10356,71,9,2024-02-06,2024-02-06 13:06:07.620344+00
Vb7i2zIqIJE,27090,133,16,2024-02-06,2024-02-06 13:06:07.620344+00
-QNlf3vqDTM,6367,129,4,2024-02-06,2024-02-06 13:06:07.620344+00
tfO2WLYjr5o,8202,153,2,2024-02-06,2024-02-06 13:06:07.620344+00
VGy255uRyyA,2968,69,1,2024-02-06,2024-02-06 13:06:07.620344+00
vCSHETWYhII,4725,93,1,2024-02-06,2024-02-06 13:06:07.620344+00
OX26pcUXjDM,13707,204,2,2024-02-06,2024-02-06 13:06:07.620344+00
sIiTjM7vMNA,5323,90,1,2024-02-06,2024-02-06 13:06:07.620344+00
cAZ_UCQt6UM,8171,127,4,2024-02-06,2024-02-06 13:06:07.620344+00
6AaxXGSQR44,5971,151,2,2024-02-06,2024-02-06 13:06:07.620344+00
9_wYosNk87s,53936,907,7,2024-02-06,2024-02-06 13:06:07.620344+00
oWshkRV0kuE,9069,215,3,2024-02-06,2024-02-06 13:06:07.620344+00
O18Ejjvba9w,11890,249,3,2024-02-06,2024-02-06 13:06:07.620344+00
ZSSjZAaKHG0,7915,123,4,2024-02-06,2024-02-06 13:06:07.620344+00
vXfCFI1jss8,102563,1008,21,2024-02-06,2024-02-06 13:06:07.620344+00
1IkESyQMb7w,13863,238,2,2024-02-06,2024-02-06 13:06:07.620344+00
-TvxbwLXASA,46730,687,17,2024-02-06,2024-02-06 13:06:07.620344+00
TK6fTqpo0Pc,45342,431,2,2024-02-06,2024-02-06 13:06:07.620344+00
qcWDf5ee5Kc,6001,90,2,2024-02-06,2024-02-06 13:06:07.620344+00
dI5zs2EWTZk,86008,1178,32,2024-02-06,2024-02-06 13:06:07.620344+00
LbWK0gf3VIc,9788,145,3,2024-02-06,2024-02-06 13:06:07.620344+00
Co5B4Zd7Mlg,2363,245,6,2024-02-06,2024-02-06 13:06:07.620344+00
bYIA_pJ6dH8,730,26,5,2024-02-06,2024-02-06 13:06:07.620344+00
tgByG1dxlDo,1127,89,2,2024-02-06,2024-02-06 13:06:07.620344+00
hKNBK91tqnY,6425,80,16,2024-02-06,2024-02-06 13:06:07.620344+00
SljVdIxMvbs,1794,19,15,2024-02-06,2024-02-06 13:06:07.620344+00
lxfqvHjE33M,29631,360,200,2024-02-06,2024-02-06 13:06:07.620344+00
gxfODtI8uc0,24734,1708,25,2024-02-06,2024-02-06 13:06:07.620344+00
QjtQAZ_wBto,859,17,10,2024-02-06,2024-02-06 13:06:07.620344+00
2vhIGaaofoQ,2481,14,22,2024-02-06,2024-02-06 13:06:07.620344+00
kFKZZ8wOGIo,5313,239,12,2024-02-06,2024-02-06 13:06:07.620344+00
NH1RT0EHRfE,2885,92,5,2024-02-06,2024-02-06 13:06:07.620344+00
_Et_9WJrLgY,799,31,1,2024-02-06,2024-02-06 13:06:07.620344+00
qAESYtz52L8,364157,10396,545,2024-02-06,2024-02-06 13:06:07.620344+00
KxhES2wPVYU,1700,84,8,2024-02-06,2024-02-06 13:06:07.620344+00
j96OIivSaA4,1602,58,23,2024-02-06,2024-02-06 13:06:07.620344+00
ipAkg5CoC3Q,803,62,0,2024-02-06,2024-02-06 13:06:07.620344+00
q1FkmrVncZg,2019,40,2,2024-02-06,2024-02-06 13:06:07.620344+00
HPhotsA6EM0,97210,5376,862,2024-02-06,2024-02-06 13:06:07.620344+00
D6_EBr6BqR0,4485,224,15,2024-02-06,2024-02-06 13:06:07.620344+00
HOl_PXPThfU,141,1,0,2024-02-06,2024-02-06 13:06:07.620344+00
i2UVZo0_7Qs,10813,465,90,2024-02-06,2024-02-06 13:06:07.620344+00
nRZaFSIBbUQ,346,141,3,2024-02-06,2024-02-06 13:06:07.620344+00
v4zHpsbU5Ug,1095,31,7,2024-02-06,2024-02-06 13:06:07.620344+00
oSS9Dd2SHf8,2112,360,9,2024-02-06,2024-02-06 13:06:07.620344+00
azgv9U1WK8k,4431,316,20,2024-02-06,2024-02-06 13:06:07.620344+00
8OquO3kN0eM,2853,45,3,2024-02-06,2024-02-06 13:06:07.620344+00
WeHCpK2QG48,393,8,0,2024-02-06,2024-02-06 13:06:07.620344+00
UU5bti_aUCU,3314,196,2,2024-02-06,2024-02-06 13:06:07.620344+00
qffQLB9ikfM,5401,50,0,2024-02-06,2024-02-06 13:06:07.620344+00
xph2cKwaLjM,60466,1277,182,2024-02-06,2024-02-06 13:06:07.620344+00
yAdsk1oCzv0,33480,1375,31,2024-02-06,2024-02-06 13:06:07.620344+00
wmC4FvZg-J8,22513,434,62,2024-02-06,2024-02-06 13:06:07.620344+00
akWBBBHIJyU,4627,284,4,2024-02-06,2024-02-06 13:06:07.620344+00
sU28sUfPXBM,3471,64,0,2024-02-06,2024-02-06 13:06:07.620344+00
KmES3O8TQpU,4316,74,22,2024-02-06,2024-02-06 13:06:07.620344+00
_pacfkGPpIc,23855,2038,43,2024-02-06,2024-02-06 13:06:07.620344+00
KmjpYq4ufuU,3538,40,4,2024-02-06,2024-02-06 13:06:07.620344+00
tS-3u9kJmJU,1674,31,5,2024-02-06,2024-02-06 13:06:07.620344+00
ixjQFNWTPvg,87291,364,16,2024-02-06,2024-02-06 13:06:07.620344+00
ZHqGIA5xrvY,43076,328,45,2024-02-06,2024-02-06 13:06:07.620344+00
EhFgN-sgMLs,844,26,2,2024-02-06,2024-02-06 13:06:07.620344+00
S_sBrHOvVRs,3226,152,11,2024-02-06,2024-02-06 13:06:07.620344+00
-frgbRUiPug,177796,1957,214,2024-02-06,2024-02-06 13:06:07.620344+00
PhUXGBmkIvY,2649,121,11,2024-02-06,2024-02-06 13:06:07.620344+00
WqePQsGBdZU,69424,516,35,2024-02-06,2024-02-06 13:06:07.620344+00
4uky7CeNn7o,6008,56,3,2024-02-06,2024-02-06 13:06:07.620344+00
tAauuXYOzEo,618,13,1,2024-02-06,2024-02-06 13:06:07.620344+00
UuxIB2mbBLQ,172139,750,33,2024-02-06,2024-02-06 13:06:07.620344+00
MeXQeZtBE2g,13902,481,56,2024-02-06,2024-02-06 13:06:07.620344+00
sjT2RdmlyOQ,748,36,7,2024-02-06,2024-02-06 13:06:07.620344+00
pW99vQCpecM,1857,41,4,2024-02-06,2024-02-06 13:06:07.620344+00
uKWavUil6Tw,1645,57,8,2024-02-06,2024-02-06 13:06:07.620344+00
W7nWZeuxuLA,583,12,1,2024-02-06,2024-02-06 13:06:07.620344+00
k6BvD3iaHcw,227552,1661,65,2024-02-06,2024-02-06 13:06:07.620344+00
ArQ42-Tl65c,3696,147,17,2024-02-06,2024-02-06 13:06:07.620344+00
uvoVKpbE8VY,38866,23,1,2024-02-06,2024-02-06 13:06:07.620344+00
FhbjAkNSGj0,1516,63,6,2024-02-06,2024-02-06 13:06:07.620344+00
KxSbP3DLDZs,755,20,1,2024-02-06,2024-02-06 13:06:07.620344+00
uuqPBGdjZNw,719,22,1,2024-02-06,2024-02-06 13:06:07.620344+00
2z264B_Ng6Q,3015,49,1,2024-02-06,2024-02-06 13:06:07.620344+00
SPVrQfTL_a8,4080,45,3,2024-02-06,2024-02-06 13:06:07.620344+00
KUJxjB_1ICI,945,32,3,2024-02-06,2024-02-06 13:06:07.620344+00
cpgYHNoinDo,818,32,3,2024-02-06,2024-02-06 13:06:07.620344+00
U2q47433euw,1415,33,2,2024-02-06,2024-02-06 13:06:07.620344+00
wnzGETXOMOk,826,28,7,2024-02-06,2024-02-06 13:06:07.620344+00
JPcnGxhFYS4,1299,63,2,2024-02-06,2024-02-06 13:06:07.620344+00
1zjF09kQkyM,751,41,3,2024-02-06,2024-02-06 13:06:07.620344+00
3Yc3e9hQqlo,737,32,1,2024-02-06,2024-02-06 13:06:07.620344+00
b8SdT3I8Ifg,1116,36,1,2024-02-06,2024-02-06 13:06:07.620344+00
dJpLhDFztvY,790,35,1,2024-02-06,2024-02-06 13:06:07.620344+00
SvHqJcwNTM0,528,23,1,2024-02-06,2024-02-06 13:06:07.620344+00
wNahrV78lGA,1231,34,2,2024-02-06,2024-02-06 13:06:07.620344+00
pP0gzng7ZA4,1329,13,0,2024-02-06,2024-02-06 13:06:07.620344+00
